t,gx,gy,gz,ax,ay,az
149916784855906,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916786463857,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916788088576,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916789691055,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916791286526,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916792879789,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916794469564,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916796059339,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916797648826,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916799238217,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916800826136,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916802414119,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916804013910,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916805607141,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916807199060,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916808786147,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916810367313,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916811947552,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916813531119,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916815114366,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916816698029,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916818279772,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916819860075,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916821443642,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916823026216,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916824607447,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916826188518,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916827769749,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916829354372,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916830938003,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916832519298,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916834102193,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916835682719,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916837265710,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916838847517,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916840428460,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916842009403,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916843591690,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916845173049,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916846755335,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916848338678,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916849921125,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916851543956,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916853168996,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916854760979,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916856411778,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916858029745,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916859662593,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916861283504,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916862882751,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916864476878,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916866094493,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916867701196,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916869294971,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916870881738,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916872469017,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916874057224,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916875645495,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916877232966,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916878817461,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916880434404,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916882038291,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916883626690,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916885215473,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916886802720,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916888388847,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916890023134,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916891643981,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916893235868,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916894821963,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916896406106,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916897991369,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916899571288,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916901156711,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916902738358,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916904322628,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916905904371,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916907488962,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916909138962,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916910784097,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916912421137,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916914044576,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916915640399,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916917229662,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916918816173,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916920422140,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916922025643,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916923606074,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916925226089,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916926852248,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916928457415,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916930054486,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916931645957,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916933241012,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916934837571,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916936433266,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916938031041,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916939627088,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916941228319,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916942832814,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916944438685,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916946048237,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916947657820,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916949275723,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916950946651,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916952599594,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916954449500,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916956109643,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916957828091,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916959523179,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916961272892,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916963004428,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916964695644,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916966349227,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916967991259,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916969675723,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916971316602,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916972967178,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916974606841,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916976241096,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916977921464,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916979592840,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916981237303,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916982855143,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916984459542,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916986055365,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916987646964,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916989242915,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916990833618,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916992461889,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916994129968,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916995782944,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916997467472,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149916999138624,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917000800431,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917002477503,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917004098126,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917005696221,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917007289708,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917008879291,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917010471882,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917012075257,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917013672840,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917015272983,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917016871430,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917018469429,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917020068260,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917021669427,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917023269762,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917024868625,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917026468384,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917028103568,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917029739455,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917031345678,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917032972510,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917034666573,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917036342845,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917038065805,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917039754461,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917041429229,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917043070140,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917044736172,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917046387356,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917048034699,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917049721755,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917051403115,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917053151035,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917054929868,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917056691292,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917058408333,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917060088060,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917061754060,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917063406012,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917065029963,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917066635738,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917068249545,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917069872632,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917071490920,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917073160311,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917074853415,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917076511575,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917078205479,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917080038104,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917081850953,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917083567993,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917085346762,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917087113370,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917089801556,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917094255101,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917096950647,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917099448302,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917102324105,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917105023587,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917109475789,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917112173862,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917114679069,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917117560537,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917120262066,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917124716380,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917127419829,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917129930509,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917132848584,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917134475575,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917136090727,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917137698614,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917139303653,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917140908820,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917142512611,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917144117490,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917145720545,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917147332240,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917149016640,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917150682288,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917152319327,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917153947118,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917155573854,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917157369103,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917160136009,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917164026381,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917166732775,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917169286847,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917172503901,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917175245079,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917177759726,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917180284614,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917182818814,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917185354582,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917188125296,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917189882208,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
149917191548752,-0.23651123046875,-0.1220703125,-0.0457763671875,-1,-1,-1
