t,gx,gy,gz,ax,ay,az
74084642178080,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084643829504,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084645414272,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084646989056,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084648571648,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084650151840,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084651801248,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084653428192,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084655045952,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084656733696,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084658412928,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084660025600,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084661613632,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084663193504,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084664794080,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084666400704,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084668016736,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084669646912,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084671258176,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084672917504,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084674580864,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084676179168,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084677836224,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084679457952,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084681043616,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084682623904,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084684205376,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084685786752,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084687402112,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084689006528,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084690617792,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084692209568,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084693790848,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084695365472,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084696944416,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084698517344,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084700097056,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084701669568,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084703239584,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084704811520,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084706383264,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084707954144,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084709524192,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084711102368,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084712677856,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084714254400,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084715829536,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084717406336,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084718981952,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084720558144,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084722133088,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084723709248,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084725283904,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084726856512,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084728429632,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084730004032,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084731584256,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084733181376,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084734781504,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084736380800,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084737963488,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084739538656,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084741116096,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084742690624,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084744265312,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084745838816,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084747411424,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084748993312,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084750566816,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084752146368,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084753715776,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084755282208,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084756852576,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084758423808,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084759993984,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084761568288,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084763139872,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084764713120,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084766285824,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084767859072,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084769440288,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084771013984,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084772602304,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084774176768,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084775749760,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084777322720,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084778894368,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084780506240,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084782122432,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084783713152,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084785296192,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084786874560,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084788454976,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084790030784,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084791608128,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084793293856,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084794895328,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084796476704,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084798057152,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084799628672,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084801209376,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084802781696,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084804398336,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084806007680,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084807588352,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084809172480,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084810749408,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084812328448,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084813918816,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084815488256,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084817061312,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084818652032,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084820279936,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084821900064,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084823527776,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
74084825148128,-11.1083984375,0.3509521484375,-3.2806396484375,-1,-1,-1
