t,gx,gy,gz,ax,ay,az
74384411010560,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384412643168,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384414247392,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384415845440,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384417457824,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384419053632,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384420644608,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384422240416,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384423831328,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384425424448,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384427015328,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384428607200,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384430198432,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384431790144,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384433437120,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384435033792,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384436630112,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384438232576,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384439828960,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384441420960,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384443035232,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384444631008,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384446233760,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384447836544,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384449472928,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384451082848,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384452778880,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384454443296,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384456118400,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384457796768,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384459438272,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384461068064,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384462685792,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384464341344,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384465993248,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384467621120,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384469242112,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384470843808,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384472495648,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384474136256,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384475732992,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384477321440,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384478905248,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384480495168,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384482081248,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384483721888,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384485394112,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384487040352,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384488654176,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384490245248,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384491831840,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384493413056,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384495006784,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384496621248,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384498229408,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384499814304,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384501405696,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384502981184,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384504558016,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384506148320,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384507730560,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384509348416,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384510984224,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384512596736,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384514210528,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384515812320,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384517397568,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384518978432,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384520555328,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384522188800,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384523821888,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384525415616,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384527001952,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384528597472,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384530225888,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384531849472,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384533469888,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384535064032,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384536648928,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384538249376,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384539844384,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384541435552,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384543038336,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384544624352,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384546213568,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384547804352,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384549394976,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384550984416,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384552570720,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384554162144,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384555750720,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384557337568,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384558968672,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384560611328,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384562233440,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384563861888,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384565481952,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384567088576,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384568695424,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
74384570302912,-18.31817626953125,1.10626220703125,-0.9918212890625,-1,-1,-1
